topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
0.0006944513392329731,0.21097511039221942,0.0006945937200299199,0.000694659264130073,0.0006945702459529603,0.000694621470193333,0.5000882826721584,0.0006944445251982665,0.28407475431968965,0.0006945120511949165
0.0007353002270575274,0.0007354433499388373,0.1885037842650737,0.0007354564910633089,0.0007353947384293875,0.0007354978988620928,0.6938860585781057,0.0007352941722300024,0.11246239820985694,0.0007353720693825151
0.0008130246997934821,0.0008131535503724755,0.0008131556591729176,0.0008133929150991002,0.0008131781127825148,0.0008131764337792124,0.9926815850111355,0.0008130081533281044,0.0008132522363047636,0.0008130732282320251
0.0007575808021158109,0.0007577497701260775,0.0007577087889502533,0.374801872941785,0.0007577050696059797,0.0007577450959141777,0.0007577677217679182,0.0007575757930432094,0.6191366354249168,0.000757658591774847
0.000689671632081522,0.0006898200632443023,0.0006898200881824046,0.2606259233641257,0.0006897611960697784,0.18775033499843027,0.3246357490642148,0.0006896552212994316,0.2228494900422621,0.0006897743300897946
0.0007353023634458188,0.0007355368054311565,0.16266954516794896,0.0007354813013561695,0.0007354018781907503,0.09234775708692018,0.3209358626896309,0.000735294174088956,0.4196344224936365,0.0007353960393505411
0.0007142870341829526,0.0007144065646577914,0.000714399471968953,0.0007144390029870964,0.0007143660260310153,0.0007144235727501112,0.9631194837356828,0.0007142857362107185,0.031165566520456364,0.0007143423350719993
0.0007143034235207171,0.18319525429158384,0.0007144404592751409,0.033988492364071976,0.48439747956329604,0.000714438527778579,0.0007144947063313209,0.0007142857733928279,0.0007144582548705081,0.29413235263587895
0.0007518797188211217,0.0007520330658512431,0.0007520661704074805,0.000752131039694128,0.0007520022363056174,0.0007520315453990541,0.9932319770489783,0.0007518797217981282,0.0007520610043960565,0.0007519384483488457
0.0007518797321436484,0.0007520435169593465,0.0007520001310457063,0.580550445516039,0.0007519954627385123,0.0007520439194883886,0.0007520503385994777,0.000751879738397858,0.4134337085831282,0.0007519530614598886
0.0008334038583718438,0.0008335854039879862,0.0008335602405141812,0.1493249451621678,0.0008334350809424374,0.0008335036757256335,0.0008335508398921097,0.0008333333811409913,0.8440072746555367,0.0008334077017202935
0.0006993007059180955,0.0006994033071590146,0.0006993608548990359,0.0006993706494355132,0.9937057159437744,0.0006993746505736757,0.0006993843025298902,0.0006993007069599088,0.0006993815196796778,0.0006994073590707781
0.0006802747636896902,0.0006803612691791601,0.0006803610626061616,0.0006803491880968133,0.9938769419404854,0.0006803553187619215,0.0006803518049858369,0.000680272113068942,0.0006803472232477614,0.0006803853158783606
0.0008264509826450812,0.0008266380224363785,0.027553596368373314,0.0008266550791546685,0.06981457615599848,0.16375333546360216,0.287264422282639,0.0008264464123481711,0.44748138628212747,0.0008264929506752587
0.0007299312291828127,0.0007300939707261684,0.06328415079626461,0.0007300900101872139,0.1493247026277357,0.0007300714453668741,0.0007301147299096242,0.0007299270537906817,0.7822809160620198,0.0007300020748164612
0.0006849434145098233,0.0006850325625056554,0.0006850352127999147,0.0006850290005834815,0.9938349206734496,0.0006850174929283949,0.0006850228927117409,0.0006849315127076168,0.0006850285629673937,0.000685038674836556
0.0007407482834665912,0.0007409034247340587,0.9068748181893166,0.000740911176623837,0.0007409518868569199,0.0007409464306671357,0.0007409214182192008,0.0007407407646552345,0.08719821531667533,0.0007408431087852013
0.000714298453145525,0.0007144754790218732,0.7413346459340967,0.06379661921831939,0.0007144436460969931,0.000714527190670488,0.0007145663119705739,0.0007142857607605231,0.18986745774585825,0.0007146802600598183
0.0007299270330355068,0.0007300955509717782,0.0007301083149845322,0.0007301066194917562,0.0007300364862006632,0.0007300992522833326,0.0007301585522931581,0.0007299270370252992,0.9934295061469782,0.0007300350067357687
0.0007462827977780784,0.0007463957927729319,0.0007464052884691762,0.07306378339329671,0.0007463749959451128,0.0007463581212739466,0.0007464418156933415,0.0007462686984557555,0.920965333675696,0.0007463554206187811
0.0007518891601770017,0.0007520994001337359,0.0007520101184938145,0.07157794267587253,0.0007519629324438606,0.0007520587714638489,0.0007520121193081068,0.0007518797692436453,0.9224061903346464,0.0007519547182171017
0.0007518797891473935,0.0007520648470247743,0.0007520283766268491,0.04599214870674063,0.0007520589324319303,0.1032071189550942,0.03926999119320714,0.0007518798062399099,0.8070185366970911,0.0007522926963960592
0.0007633588183137357,0.0007635236877627285,0.0007635176275175008,0.626713994466873,0.0007634559070555757,0.0007635506572370301,0.000763564557428145,0.0007633588253292042,0.3671782539112599,0.00076342154122308
0.0008620690272823875,0.000862352141656376,0.0008622412266701886,0.42551640024336235,0.0008623556144320681,0.0008623153962450504,0.5675857423257519,0.0008620690389802615,0.0008622976706557343,0.0008621573149637249
0.0008264463038683817,0.0008266628868761063,0.0008266814333656888,0.07691738524238412,0.0008265734432494776,0.0008266718756837005,0.9164699413287235,0.0008264463073784703,0.000826668105353994,0.0008265230731165029
0.0007194328191138052,0.0007196177436584622,0.9100366784039077,0.0007195733312701625,0.000719510938824467,0.08420702121044477,0.0007196204140980629,0.0007194245047169585,0.000719643154947404,0.0007194774790180728
0.000813008148489746,0.0008131923670350594,0.000813155287541143,0.0008131530719402867,0.0008130903946810926,0.0008131762053751303,0.9926818049556397,0.000813008151288263,0.0008133019853234148,0.0008131094326860514
0.0008333333725276656,0.0008335372346612859,0.0008336237210146254,0.0008335167691130272,0.0008335524572017414,0.13708465862576855,0.6146890443340008,0.0008333333791749268,0.24239197161137632,0.0008334284951610851
0.0008928633348489636,0.00089305518710823,0.0008930530884673025,0.0008930845595637615,0.000893003721793122,0.0008931242136390438,0.0008932331236258763,0.0008928571926460116,0.9919627801279665,0.0008929454503413833
0.0008474641520911486,0.0008476831589972233,0.0008477964561373303,0.09233372124759703,0.0008476843544456092,0.0008476386927103689,0.2325476388577022,0.0008474576807068375,0.6691853678649011,0.0008475475347110885
0.000675677856668044,0.0006757634171718053,0.0006757565118421836,0.0006757497592598036,0.9939183286455351,0.000675756532002229,0.0006757573648541284,0.0006756756803234686,0.0006757540852895609,0.0006757801470538292
0.0007462688648553816,0.0007464687911343924,0.0007464215789701255,0.0007464078116731583,0.000746397953091836,0.000746494798768878,0.5423636486837331,0.0007462686911586943,0.4516652851694498,0.0007463376571644415
0.0007194256293125206,0.0007195839226554041,0.0007195747159484943,0.0007195992876972875,0.0007195590601388865,0.0007195727130883298,0.0007195757243115434,0.0007194244842026694,0.9935241620570727,0.0007195224055720675
0.0007633587962540534,0.0007635039487324846,0.0007634922865110532,0.0007635412570065384,0.0007634609802860374,0.0007636721583537843,0.9931286548595369,0.000763358799603211,0.0007635279299626868,0.0007634289837532753
0.0007874057983549977,0.0007875715725845074,0.0007876580479040543,0.36295869072396675,0.0007876170485216853,0.0007875742146937539,0.0007876206590679933,0.0007874016344140234,0.630740960440022,0.0007874998604702446
0.0008928707904646891,0.29947813541943114,0.000893116401200495,0.21415037719659832,0.0008931516109397602,0.0008930366776039657,0.0008931750013217274,0.0008928572506996749,0.48012034388496766,0.0008929357667725295
0.0006849587707176601,0.0006850804718010844,0.0006851159077960813,0.48600205949085556,0.0006850455224685677,0.0006851420564839759,0.000685114108448359,0.0006849315514339436,0.5085175262285835,0.0006850258914112735
0.0007874526882688653,0.725607214255716,0.0007875759867907213,0.0007876601044691032,0.0007874879966487079,0.0007876467220787047,0.000787644264824098,0.000787401656293401,0.268092431261128,0.0007874850637826206
0.0008849558061691122,0.0008851642635143017,0.0008851991558456438,0.0960548742015071,0.0008852295444557631,0.7895512825594347,0.0008851767993305479,0.0008849558164289306,0.10819810616650082,0.0008850556868129731
0.0007246455667530662,0.0007247937885037487,0.993477329258549,0.0007247981994248133,0.0007247202490967213,0.0007247634340668387,0.0007247861568552852,0.0007246376949375235,0.0007248294726627145,0.000724696179150235
0.000793658018669643,0.0007938262808488874,0.0007938835358329467,0.11629881553013302,0.0007937461699882283,0.04919410036354266,0.27773768360960355,0.0007936508658659466,0.5520069007116636,0.0007937349138515498
0.0007751938302406605,0.0007753840891377829,0.0007753388828918435,0.0007753818865027515,0.0007753094375448384,0.0007753695072129041,0.26227986503835493,0.0007751938362831262,0.7315176998195635,0.0007752636722678242
0.000769230812483883,0.0007694869274946518,0.0007694323626839059,0.15115713602972816,0.0007693813520734521,0.0007694735077200614,0.2675956660348856,0.0007692308207022459,0.5758615854535747,0.0007693766986534968
0.00072993107056635,0.0007300519499826445,0.0007300623721897464,0.44674419953762123,0.0007300788142827447,0.05090821956949726,0.0007301193604169477,0.0007299270665892748,0.4972374288881444,0.0007299813707092698
0.0007518956765572867,0.0007520422085009708,0.0007520684116856088,0.0007536224456130553,0.0007520449495513973,0.0007520710198591057,0.9932302654887014,0.0007518797242527092,0.0007521117798637705,0.0007519982954144853
0.0006944561935591224,0.0006946166483752965,0.0006946523656066563,0.0006946280582665839,0.9309832372430679,0.0006945951473529884,0.0006946598556292437,0.0006944444527075489,0.0006946600906230851,0.06346004994481148
0.0008130144150870325,0.0008131643384062583,0.0008131964259002065,0.2651195168650159,0.000813179616686858,0.0008131754615847283,0.000813191761292726,0.0008130081682384465,0.7283754418437511,0.0008131111040365594
0.0006802743209015124,0.0006803883507238507,0.0006803609141514743,0.000680361124117494,0.9938768156497093,0.000680365569404751,0.000680377418456763,0.0006802721155946558,0.0006803891437842863,0.0006803953931560744
0.0009260272075967633,0.0009261647127192623,0.0009261283755499244,0.09665911738832482,0.0009260573277011981,0.22503894186884843,0.0009261884213225873,0.0009259260454807792,0.6718194510125509,0.0009259976399053376
0.0008000114447199441,0.0008002060688316092,0.000800231660371568,0.0008003342980694013,0.0008003707885977338,0.0008001803163645316,0.0008002050936728955,0.0008000000259850932,0.9927983411393789,0.0008001191640083374
0.0008196722016053401,0.000819881441194637,0.0781443591406541,0.14398047918841184,0.0008198400014527718,0.0008199408141324438,0.08396458086345382,0.0008196722150039191,0.6889917816623842,0.000819792471706893
0.000833372950410399,0.0008335045087254083,0.0008334648209260612,0.0008335065415522178,0.0008334422756343817,0.0008335021021083668,0.0008335218127261878,0.000833333363534317,0.9924988955623568,0.0008334560620259752
0.0008000000214544275,0.0008001649616115506,0.0008001544248017954,0.00080015285969604,0.0008001045173477675,0.000800234550311705,0.0008001827078043795,0.0008000000254665067,0.9927989304956284,0.0008000754358775182
0.0007752030541459585,0.0007753959824855766,0.5311698599715214,0.0007754374977724232,0.0007753552773846626,0.000775361274197681,0.0007753900847079341,0.0007751938428170209,0.46262751399544627,0.0007752890195211419
0.0008772353734035045,0.0008775146995260858,0.0008774155113682759,0.0008773921075826719,0.00087734621573258,0.0008774892821187095,0.0008774554843856497,0.0008771930290128764,0.9921036103473803,0.0008773479494894261
0.0008621456049001295,0.000862230486979309,0.0008622776619314988,0.4351691794332543,0.0008622258239406081,0.0008623021190165658,0.0008622693060403196,0.00086206904449645,0.557932826674057,0.0008624738453838206
0.0008403906774226188,0.0008405901719276301,0.0008405476798658469,0.4519286020821878,0.0008405127864046096,0.0008405769498715466,0.22926410816505285,0.0008403362225762246,0.3129238840891173,0.0008404511755735756
0.000775205704310459,0.0007753521665086024,0.33251535778772123,0.0007754677889965716,0.015115432795756664,0.0007753478904891391,0.0736817280034735,0.0007751938539805718,0.5740356595232768,0.0007752544854862528
0.0007936544559038424,0.0007938601425931961,0.0007938644728404272,0.1639623634165394,0.0007938387643145185,0.0007938765809581217,0.2405527406128169,0.0007936508442816604,0.5899283507844603,0.0007937999252917143
0.0007299332755472087,0.0007300533401232562,0.0007300609659966542,0.0007301179365328098,0.0007300093694485571,0.0007300627296127583,0.9934296925277565,0.0007299270326360637,0.0007301573125588776,0.0007299855097871743
0.0007936508163783945,0.0007938150960920766,0.0007938109632495705,0.000793929125320189,0.0007937672814466347,0.000793834329484792,0.9733036236416677,0.0007936508206968963,0.0203462009039263,0.0007937170217373921
0.0008064759492030541,0.13287842992980084,0.0008066639323034378,0.0008066612585801298,0.0008065845547012403,0.2920646620764703,0.5694108124672596,0.0008064516513288315,0.0008067106432879758,0.0008065475370647574
0.000680273282744793,0.000680406969777926,0.3851375515818151,0.28931598249418417,0.3207837750012694,0.0006804966682180768,0.0006804512799474227,0.0006802721408434361,0.0006804552655898176,0.0006803353156097947
0.0008130127906252406,0.000813255370011107,0.0008132349520828195,0.427944791613857,0.0008132017519313808,0.0008131707689971159,0.0008132515998555891,0.0008130081801921501,0.5655499402695825,0.0008131327028651124
0.0008064517619219319,0.0008066658655994027,0.0008066999089289314,0.27757570428645056,0.0008066226273946647,0.0008066781717847995,0.4203164569617392,0.0008064516732150803,0.29646171126553666,0.0008065574774286989
0.0007575758204104845,0.19014936453128523,0.0007578037400386932,0.27420494340148416,0.0007577117635799173,0.00075778344270219,0.0007577827289597684,0.0007575758318132746,0.5303417702420847,0.0007576884976415201
0.0007812526948206693,0.0007814959341045523,0.20156549881572625,0.0007814399622411134,0.36925869445668236,0.09375046683547207,0.21680373224666746,0.0007812500860084624,0.09821453638542277,0.01728163258285423
0.0008620690007385276,0.0008622647298553657,0.0008624006602425449,0.0008622630106062518,0.0008622110472853624,0.0008622820321726823,0.0008622436655640043,0.000862069007425288,0.9922399776478656,0.0008622191982443373
0.0007752317398929784,0.5389723142682604,0.0007753265273955193,0.0007754637127108295,0.0007752863020971941,0.000775415667634599,0.0007754664468424314,0.0007751938765142793,0.4548250549695437,0.0007752464891080733
0.0007462958891692225,0.0007464149788966205,0.0007464235916311628,0.0007464454977834271,0.0007463608183874117,0.0007464076714225821,0.0007464227110314964,0.0007462686785491131,0.9932826083239878,0.0007463518391410055
0.000800000022641673,0.0008001789851037574,0.0008001019277808492,0.0008001402475322259,0.000800094000251077,0.0008001498088135119,0.0008001379428799297,0.000800000026947236,0.9927991385181701,0.0008000585198796443
0.000735297917673857,0.0007354411218394936,0.0007355162025730088,0.0007355276371815069,0.0007354147179706309,0.0007354258658119423,0.8809866307185527,0.000735294146558916,0.11313010421965876,0.0007353474521792039
0.0008620689979298133,0.000862226238317377,0.0008622943257544191,0.0008622702028276025,0.0008622446217383692,0.0008622065898314553,0.9922400938306526,0.0008620690040197685,0.0008623794124051246,0.0008621467765235509
0.0008403617283669609,0.0008405061245368032,0.0008404633207574356,0.0008404967860880219,0.0008404639842162536,0.0008404965231444007,0.0008405090289468386,0.0008403361619852435,0.9924359004992912,0.000840465842666844
0.0008064589976672484,0.0008066999780906569,0.0008066113491257245,0.43850448709860823,0.0008066185103523658,0.0008066726191583004,0.00080666513612954,0.0008064516776003584,0.555042807293381,0.0008065273398865908
0.0006756793834878163,0.0006758091819058952,0.0006758387307396626,0.0006757896056505247,0.0006757888752422394,0.0006757893058490814,0.0006757993933929246,0.0006756756803793015,0.0006758059382714082,0.9939180239050812
0.0007518797712043498,0.029766280442840354,0.0007520347061942236,0.2898610497125922,0.0007521155571121193,0.0007521458697131424,0.08951201665631582,0.0007518797848465695,0.5863485508973638,0.0007520466018172085
0.0007936508259377716,0.0007938451473233065,0.0007938234297175777,0.028502075974375724,0.0007939024985340625,0.0007938534537742802,0.00079387232389606,0.0007936508318193569,0.9651475923477179,0.0007937331669039809
0.0007692326840330156,0.0007693763106236877,0.0007695309416284518,0.0007694154148553756,0.0007693997473298595,0.0007693374083402877,0.9930758119578161,0.0007692307921639636,0.0007693680216863709,0.0007692967215226599
0.0007246390041452761,0.0007247584970476351,0.0007247555229149512,0.0007247953544477419,0.000724722103853564,0.0007247779571078872,0.9934773083668333,0.000724637702495429,0.00072491043839546,0.000724695052758802
0.0008695706375967352,0.0008700226697641902,0.000869754352445669,0.000869774858098682,0.0008697167977866739,0.0008697676391612409,0.0008698217056272089,0.000869565255912685,0.9921723421977999,0.0008696638858069309
0.0008000359174489744,0.0008001595301200588,0.0008002096226989176,0.5230606918538084,0.0008001104451600303,0.0172512936712082,0.21816527931929344,0.0008000001171039652,0.23672212807925816,0.000800091443899763
0.0008695693687479792,0.0008699319381867208,0.0008697912457507258,0.0008697548972133841,0.0008698357934964788,0.0008697391553090209,0.0008697677681235306,0.0008695652602362034,0.9921723107001021,0.0008697338728338323
0.0007692426494835247,0.0007694151583850706,0.0007695571036034685,0.5672677435950839,0.0007693475728455309,0.0007694004588262981,0.0007694437195733339,0.0007692308253013706,0.42657731748029937,0.0007693014365980068
0.0006896672456191123,0.0006897535699005902,0.0006897531209269489,0.0006897474144793256,0.9937924330407099,0.0006897382645314699,0.0006897444729088271,0.0006896551782573881,0.0006897486155436332,0.000689759077122721
0.000862208337052161,0.0008622601505016732,0.000862242738717024,0.0008623067023063993,0.0008622198752054863,0.1519173203330809,0.8411849575620193,0.0008620690132445578,0.0008622763181888462,0.0008621389696838193
0.0007142939747024361,0.0007144444153509448,0.9757232455424651,0.0007144444399551616,0.0007143890900910297,0.000714427730979359,0.000714444277222843,0.000714285726295375,0.0185616539721335,0.0007143708308040704
0.0006944444608128364,0.000694572573858454,0.0006945577984982714,0.0006946148342211715,0.0006945132792287772,0.0006945565735580285,0.0006945540372280544,0.0006944444639243306,0.9937492350690122,0.0006945069096578404
0.0007518870688617537,0.0007520525767609694,0.0007520054678166107,0.5758963716754311,0.0007520120435211662,0.0007520448203331078,0.0007520543934591283,0.0007518797410502971,0.4180877378323814,0.0007519543803843967
0.0007246582293469037,0.0007248115230835852,0.0007248863146359656,0.5893297933250111,0.057579642609586756,0.0007248278390456824,0.0007248682746562136,0.000724637735730769,0.3480171522921201,0.0007247218567829945
0.0007142911770566623,0.000714425055074309,0.2060134162142194,0.0007144386971400117,0.0007143718947197398,0.0007144687711378362,0.7882714423830127,0.0007142857483898918,0.0007145161625080378,0.0007143438967414798
0.0008000000221351394,0.0008001729940619013,0.000800106879322178,0.0008001414245107531,0.0008000983806539242,0.0008001506366943032,0.0008001392494436237,0.0008000000263443707,0.9927991315551368,0.0008000588316969792
0.0007092226091843873,0.0007094256196058977,0.5331468730479653,0.0007094079489486202,0.0007093511169336331,0.15920462118523349,0.0007094268671590006,0.0007092198907304655,0.3026831546076142,0.0007092971066251141
0.0007812500389429457,0.0007814853999941537,0.0007814528316705898,0.29072974610028485,0.0007813726297371728,0.0007814358609629726,0.432136301930872,0.0007812500458456017,0.2716643567750433,0.0007813483866464298
0.0007246377047956655,0.0007248227361476057,0.0007247821258438074,0.000724780147917317,0.0007247414836726898,0.0007248301447579301,0.0007248287079203691,0.0007246377084015847,0.9934772135007455,0.0007247257397975603
0.0007752483152809526,0.0007753889077985751,0.0007755237730279718,0.0007754074473249246,0.0007752981298229265,0.0007753636597454543,0.00077539135038462,0.0007751938247404394,0.9930218783863399,0.0007753062055340907
0.0008547676145801575,0.0008549775934231416,0.000854870237703369,0.00085490890923432,0.000854905499343832,0.19435993599971454,0.0008549216435515349,0.000854700896224311,0.7988012120405066,0.0008547995657182628
0.0007194244982046833,0.0007196385432943553,0.0007196310791511622,0.0007195735829689087,0.00071950657812501,0.32583579688035347,0.32951910311439614,0.0007194245046881173,0.33960836327828897,0.0007195379405293745
0.0007462686923189241,0.0007464310275013524,0.0007464224512039423,0.5847002937950679,0.0007463667083764981,0.0007464421236060066,0.0007464734908818654,0.000746268698566015,0.4093287028917794,0.0007463301206980505
0.0006944444603566986,0.000694573307817095,0.0006945592466542284,0.0006946177129428677,0.0006945133587462521,0.0006945560005416975,0.0006945552706396112,0.0006944444633814238,0.993749229269305,0.000694506909615224
0.0007518815284449779,0.000752018749174094,0.0007521755912261531,0.000752016602832036,0.0007519586670803721,0.0007519949741921018,0.9932321223932963,0.0007518797215011228,0.0007520096556752391,0.0007519421165778251
0.0007692366727809483,0.0007693904602980885,0.0007694127286702171,0.0007694190071953239,0.0007693498739088445,0.0007694090731961852,0.3690228874112,0.0007692307949396956,0.624822367952167,0.0007692960256438323
0.0008130236182819981,0.13646869038687381,0.0008131707626935189,0.0008131974983779131,0.0008131965741361724,0.21397541234273534,0.0008132601516182988,0.0008130082367661616,0.6438639630338953,0.000813077394621504
0.0007092280503547903,0.00070937651689706,0.9642619187904102,0.0007093726894127357,0.0007093213476602209,0.0007093614064108084,0.0007093734563824864,0.000709219870005616,0.030063523227395823,0.0007093046450702666
0.0007936734844975786,0.18534799431794974,0.0007938196556483856,0.0007938307444485187,0.0007937797453230957,0.000793877617735861,0.0007938746996755766,0.0007936508425180861,0.8083017576072026,0.0007937412850005501
0.0007352942270653424,0.0007354541232761367,0.0007354240632565717,0.36356040461816735,0.0007354520992644341,0.0007354869068849669,0.0007354497217672835,0.0007352941591524993,0.6305563696441485,0.000735370437016779
0.0008196721800251217,0.09494525548837772,0.000819905143300971,0.0008198995231285039,0.0008199241679382485,0.0008199091127859945,0.36056692632156656,0.0008196721893188822,0.538749061369188,0.0008197745043700974
0.0007462725327197188,0.0007465438895459773,0.1300686191968693,0.141410303874361,0.0007464023309224259,0.0007464385768885108,0.10093564075818971,0.0007462687305808084,0.6231071748680084,0.0007463352419141725
0.0007408019772008916,0.0007409359083691335,0.000740942886990614,0.21173923987520868,0.0007408743973772143,0.0007409188112656508,0.5666921931410045,0.0007407407998921743,0.20576734340981231,0.011356008792878779
0.0007092503216952286,0.0007093510019855812,0.0007093557053029935,0.000709408610726635,0.0007093196093503405,0.0007093468336336508,0.000709362843994978,0.0007092198760610053,0.9936161069353123,0.0007092782619372367
0.0007519075323618227,0.05530218663643253,0.0007520703095636402,0.0007520727551800481,0.0007520155809904393,0.0007520503737580063,0.9386815150333183,0.0007518797482590681,0.0007521020285336507,0.0007522000016027652
0.0007874066320306325,0.0007876252765212229,0.0007875630369538194,0.29697667243642223,0.0007875288054788661,0.0007876062189002366,0.000787596229915835,0.0007874016062041653,0.6967231380235617,0.0007874617340113396
0.0008196722309811813,0.33423032658251234,0.0008199047275158244,0.2222719781291016,0.0008197888312116844,0.000819927709238099,0.0008198933912169681,0.0008196722499655094,0.416685402323818,0.02189343382443876
0.000806480161247989,0.0008066954295519575,0.0008066558318197444,0.0008066961307045173,0.040341993956465615,0.0008066518542063545,0.0008066624994213265,0.0008064516508791749,0.9532051708412536,0.0008065416444497775
0.0008333336469650381,0.0008335570516729059,0.000833598071471132,0.21277386338455445,0.0008334661353033625,0.0008335518170844381,0.05779143970500199,0.000833333402981064,0.7236004152443839,0.00083344154058177
0.0008196987917394187,0.0008198805797100711,0.000819847087100762,0.1744183530448401,0.0008198106886669086,0.0008198481570489873,0.29556285839453045,0.0008196721931092597,0.4976865066971503,0.02741352436610376
0.0007299270266670436,0.0007300722674102943,0.0007300680488124743,0.0007301568669944775,0.0007300140190620885,0.0007300683646674045,0.0007300544995287332,0.0007299270294740499,0.9934297210326318,0.0007299908447515075
0.0007576302267893899,0.0007577709565440701,0.24324807541675872,0.0007577504058861888,0.0007576995308534222,0.0007577880501727976,0.24947812544290107,0.0007575758152967673,0.5019699068177904,0.0007576773370072151
0.0007751957588325047,0.0007754103173800429,0.9930217580984425,0.0007754343366489378,0.0007754398186661735,0.0007753995220897252,0.0007754329344233426,0.0007751938394361941,0.0007754289454350008,0.0007753064286455425
0.0007299286883148785,0.0007301096228547101,0.0007300264635705414,0.0007300137863108908,0.0689559150242952,0.0007301049404347656,0.015057235524243468,0.0007299270597714181,0.0007300333109665396,0.9108767055792376
0.0008064818583314301,0.0815845604807472,0.16582333141173777,0.0008066753680898151,0.016284242501811458,0.0008066825186168851,0.20583360365622191,0.0008064517046508746,0.5264413418213675,0.0008066286784253403
0.0006711426003440298,0.0006712801650959374,0.0006713453374165546,0.34012887222487237,0.5125158220261206,0.0006713047250266187,0.000671314176307514,0.0006711409607940829,0.14265656618050238,0.0006712116035198927
0.000775214365621387,0.0007753963515872238,0.07587556204109078,0.08530317868136351,0.0007752829465869131,0.0007753196401433339,0.28575293877518654,0.0007751938655006892,0.5390683523865686,0.010123560946350937
0.0007692308135899906,0.0007694177142154133,0.060724659643282226,0.0007693935982008963,0.0007693568723985173,0.0007694664934294313,0.7305890974357201,0.0007692308220250254,0.20330084597557177,0.0007693006315664861
0.0008333448026814119,0.2579110456701266,0.0008334666739153393,0.21412388708634902,0.0008334517904727732,0.0008335282660229242,0.0008335278024711233,0.0008333334214340655,0.5221310189556339,0.0008333955308928903
0.0008000585944462597,0.0008001652306735511,0.0008002177084563927,0.08772137200652773,0.0008001398902171625,0.0008002059920420595,0.0866201038602073,0.0008000000552234593,0.8200576539131544,0.0008000827490516782
0.0007462725385257286,0.0007464140024500862,0.0007465232737209084,0.12638067264027475,0.0007463872211006812,0.0007464804595208323,0.24688949151731943,0.0007462687344337317,0.6215051659624213,0.0007463236502325027
0.0007194961470445522,0.0007195917289479415,0.0007195716695564146,0.0007196717559242926,0.0007195260547606997,0.0007195908962743067,0.000719624656435392,0.0007194244839872925,0.9935239227159516,0.0007195798911176702
0.0006993138264732232,0.00069941809187995,0.0006994179901954624,0.36013483430566806,0.0006994422134116448,0.0006994314084738632,0.000699454469436288,0.0006993007425234966,0.6342700294534788,0.0006993574984591464
0.0008264463305051467,0.0008266313951447714,0.0008267059938378193,0.0008266410907558902,0.0008265894542923034,0.0008266580980593053,0.4748216470639631,0.0008264463397823148,0.5185656967271248,0.000826537506534445
0.000819694200104062,0.14444684640696612,0.0008198584199888204,0.13097215175430488,0.0008198526144408914,0.0008198785187389484,0.0008201264242588694,0.0008196722250419921,0.7188421786809702,0.0008197407551851852
0.0008064891343854999,0.0008066002437144231,0.0008066828252261359,0.324613241037365,0.0008065993076558956,0.0008065925662097466,0.0008066964789837591,0.0008064516735468697,0.6689341264271951,0.000806520305717637
0.0007633624534120096,0.0007635666931912413,0.4688115490834849,0.0007635462044037987,0.0007635050320530017,0.27126606663145914,0.000763571048120288,0.0007633588159552728,0.2545780397542647,0.0007634342836557012
0.0007462686922028965,0.0007464344237623299,0.0007465605244627456,0.40905751173855814,0.0007464195392449874,0.0007465033916359463,0.000746434327594621,0.0007462686978306398,0.5849712324589749,0.0007463662057328043
0.0007407407610352118,0.0007409277450643143,0.0007408681064486037,0.0007409411180923369,0.0007408334435849865,0.0007409732357325584,0.9933322703365391,0.0007407407648918852,0.000740903195119376,0.0007408012934913961
0.0007353030692880013,0.0007354711561151609,0.0007355126903754004,0.0007354846066191668,0.0007354082473377537,0.0007355298421233093,0.71059181325971,0.0007352941532889915,0.2835248212042683,0.0007353617708740284
0.000862078452964315,0.0008622732141395276,0.0008622260545275629,0.0008622434653133876,0.0008622183568765647,0.0008622829077806292,0.0008622794934127685,0.0008620690000203864,0.9922401392524505,0.0008621898025144831
0.0007246412408828351,0.0007247834367113252,0.000724780544710425,0.0007248551209623578,0.0007247569855190154,0.000724766928151678,0.9264522365779443,0.0007246377067865946,0.0677498440159606,0.0007246974423708648
0.000826475422799956,0.17785224431072702,0.0008267111521210668,0.0008266508963663421,0.0008267671996717133,0.24809667230338864,0.27053637989661555,0.0008264463904662676,0.29855510603518215,0.000826546392661255
0.0007518797451210912,0.0007520811170483601,0.0007520542243487382,0.5022909071296988,0.0007520181534186325,0.0007520276494144563,0.0007520584688833883,0.000751879753844119,0.4916931487942048,0.0007519449640175063
0.0008064595358744035,0.0008066858859604332,0.0008067666632655897,0.3398133528999722,0.0008065541458948985,0.0008067169309428059,0.000806726762762307,0.0008064516790691285,0.6537336888205991,0.0008065966756591229
0.0007518797381477072,0.000752057305068906,0.0007520717677656278,0.4931093458908822,0.0007519959735394943,0.0007520726631832453,0.0007520975687005747,0.0007518797455095668,0.5008746428945866,0.0007519564526160319
0.000793654597930586,0.0007937835628354626,0.0007937906500280489,0.10134269495601757,0.0007937523177427155,0.000793810001713967,0.8923072678574446,0.0007936508211335925,0.000793885908090891,0.0007937093270625809
0.0007194284302612713,0.0007196669134809786,0.0007196884937545805,0.18655777730712342,0.0007195742644578654,0.0007196616357380658,0.0007196612832454502,0.0007194245319461151,0.8076856272147124,0.0007194899252797267
